# ESTINF: dz = 1.980198E-01 NGRIDSEP = 101
#                  u = -12.00                                      u = -14.00                                      u = -15.00                                      u = -16.00                                      u = -18.00                                      u = -19.00                                      u = -20.00                                      u = -22.00                                      u = -24.00                                      u = -25.00                                      u = -26.00                                      u = -28.00                                      u = -29.00                                      u = -30.00                                      u = -32.00                                      u = -36.00                                      u = -39.00                                      u = -42.00                                      u = -45.00                                      u = -49.00                                      u = -52.00                                      u = -55.00                                      u = -60.00                                      u = -65.00                                      u = -70.00                                      u = -75.00                                      u = -79.00                                      u = -82.00                                      u = -85.00                   
#          r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)
 -1.00000000E+01  1.71343680E-05  5.33920547E-07 -1.00000000E+01  5.69611944E-06  3.01802615E-07 -1.00000000E+01  3.38566055E-06  1.87217077E-07 -1.00000000E+01  2.05394722E-06  1.42236202E-07 -1.00000000E+01  5.48205556E-07  5.77103329E-08 -1.00000000E+01  3.80097702E-07  5.06846183E-08 -1.00000000E+01  2.50816667E-07  3.44150741E-08 -1.00000000E+01  8.30771305E-08  1.80629606E-08 -1.00000000E+01  2.60916667E-08  7.79117586E-09 -1.00000000E+01  2.44376144E-08  1.11821346E-08 -1.00000000E+01  9.25833333E-09  6.34438535E-09 -1.00000000E+01  2.80555556E-09  2.81808036E-09 -1.00000000E+01  1.52062632E-09  1.36369360E-09 -1.00000000E+01  0.00000000E+00  0.00000000E+00 -1.00000000E+01  1.00919265E-09  1.02033944E-09 -1.00000000E+01  0.00000000E+00  0.00000000E+00 -1.00000000E+01  0.00000000E+00  0.00000000E+00 -1.00000000E+01  0.00000000E+00  0.00000000E+00 -1.00000000E+01  0.00000000E+00  0.00000000E+00 -1.00000000E+01  0.00000000E+00  0.00000000E+00 -1.00000000E+01  0.00000000E+00  0.00000000E+00 -1.00000000E+01  0.00000000E+00  0.00000000E+00 -1.00000000E+01  0.00000000E+00  0.00000000E+00 -1.00000000E+01  0.00000000E+00  0.00000000E+00 -1.00000000E+01  0.00000000E+00  0.00000000E+00 -1.00000000E+01  0.00000000E+00  0.00000000E+00 -1.00000000E+01  0.00000000E+00  0.00000000E+00 -1.00000000E+01  0.00000000E+00  0.00000000E+00 -1.00000000E+01  0.00000000E+00  0.00000000E+00
 -9.80198000E+00  1.76340681E-05  5.61683985E-07 -9.80198000E+00  5.68966667E-06  2.94909945E-07 -9.80198000E+00  3.78215797E-06  2.24530721E-07 -9.80198000E+00  2.12689167E-06  1.43068889E-07 -9.80198000E+00  5.81311111E-07  6.89155017E-08 -9.80198000E+00  4.36061607E-07  5.18985540E-08 -9.80198000E+00  2.55305556E-07  3.50250226E-08 -9.80198000E+00  6.71880618E-08  1.58445196E-08 -9.80198000E+00  3.81555556E-08  1.25698389E-08 -9.80198000E+00  1.65119016E-08  6.20478906E-09 -9.80198000E+00  1.06611111E-08  6.83718865E-09 -9.80198000E+00  5.61111111E-09  4.63982307E-09 -9.80198000E+00  1.52062632E-09  1.08302696E-09 -9.80198000E+00  8.41666667E-10  8.45424107E-10 -9.80198000E+00  1.00919265E-09  1.02033944E-09 -9.80198000E+00  0.00000000E+00  0.00000000E+00 -9.80198000E+00  0.00000000E+00  0.00000000E+00 -9.80198000E+00  0.00000000E+00  0.00000000E+00 -9.80198000E+00  0.00000000E+00  0.00000000E+00 -9.80198000E+00  0.00000000E+00  0.00000000E+00 -9.80198000E+00  0.00000000E+00  0.00000000E+00 -9.80198000E+00  0.00000000E+00  0.00000000E+00 -9.80198000E+00  0.00000000E+00  0.00000000E+00 -9.80198000E+00  0.00000000E+00  0.00000000E+00 -9.80198000E+00  0.00000000E+00  0.00000000E+00 -9.80198000E+00  0.00000000E+00  0.00000000E+00 -9.80198000E+00  0.00000000E+00  0.00000000E+00 -9.80198000E+00  0.00000000E+00  0.00000000E+00 -9.80198000E+00  0.00000000E+00  0.00000000E+00
 -9.60396000E+00  1.87124930E-05  6.11679612E-07 -9.60396000E+00  5.77327222E-06  2.68075837E-07 -9.60396000E+00  3.77218618E-06  2.10176647E-07 -9.60396000E+00  2.23266111E-06  1.45058923E-07 -9.60396000E+00  6.56780556E-07  7.23323401E-08 -9.60396000E+00  4.38574272E-07  5.33119801E-08 -9.60396000E+00  2.61758333E-07  3.91733227E-08 -9.60396000E+00  8.39850773E-08  2.39346603E-08 -9.60396000E+00  4.43277778E-08  1.42230718E-08 -9.60396000E+00  2.84004708E-08  1.19559067E-08 -9.60396000E+00  7.57500000E-09  5.99813544E-09 -9.60396000E+00  2.24444444E-09  1.77845964E-09 -9.60396000E+00  1.71070461E-09  1.28693036E-09 -9.60396000E+00  2.80555556E-10  2.81808036E-10 -9.60396000E+00  1.34559019E-09  1.36045259E-09 -9.60396000E+00  0.00000000E+00  0.00000000E+00 -9.60396000E+00  0.00000000E+00  0.00000000E+00 -9.60396000E+00  0.00000000E+00  0.00000000E+00 -9.60396000E+00  0.00000000E+00  0.00000000E+00 -9.60396000E+00  0.00000000E+00  0.00000000E+00 -9.60396000E+00  0.00000000E+00  0.00000000E+00 -9.60396000E+00  0.00000000E+00  0.00000000E+00 -9.60396000E+00  0.00000000E+00  0.00000000E+00 -9.60396000E+00  0.00000000E+00  0.00000000E+00 -9.60396000E+00  0.00000000E+00  0.00000000E+00 -9.60396000E+00  0.00000000E+00  0.00000000E+00 -9.60396000E+00  0.00000000E+00  0.00000000E+00 -9.60396000E+00  0.00000000E+00  0.00000000E+00 -9.60396000E+00  0.00000000E+00  0.00000000E+00
 -9.40594100E+00  1.98886338E-05  6.48913301E-07 -9.40594100E+00  5.93515278E-06  2.93759045E-07 -9.40594100E+00  3.71971556E-06  1.97598127E-07 -9.40594100E+00  2.26015556E-06  1.46192412E-07 -9.40594100E+00  7.07280556E-07  8.54092703E-08 -9.40594100E+00  4.28523611E-07  5.00534639E-08 -9.40594100E+00  3.00194444E-07  4.18339048E-08 -9.40594100E+00  7.39976627E-08  1.81023783E-08 -9.40594100E+00  4.20833333E-08  1.41847741E-08 -9.40594100E+00  3.23633272E-08  1.20430525E-08 -9.40594100E+00  6.17222222E-09  3.72162812E-09 -9.40594100E+00  1.12222222E-09  1.12723214E-09 -9.40594100E+00  2.85117435E-09  2.03536693E-09 -9.40594100E+00  5.61111111E-10  5.63616071E-10 -9.40594100E+00  6.72795097E-10  6.80226293E-10 -9.40594100E+00  0.00000000E+00  0.00000000E+00 -9.40594100E+00  0.00000000E+00  0.00000000E+00 -9.40594100E+00  0.00000000E+00  0.00000000E+00 -9.40594100E+00  0.00000000E+00  0.00000000E+00 -9.40594100E+00  0.00000000E+00  0.00000000E+00 -9.40594100E+00  0.00000000E+00  0.00000000E+00 -9.40594100E+00  0.00000000E+00  0.00000000E+00 -9.40594100E+00  0.00000000E+00  0.00000000E+00 -9.40594100E+00  0.00000000E+00  0.00000000E+00 -9.40594100E+00  0.00000000E+00  0.00000000E+00 -9.40594100E+00  0.00000000E+00  0.00000000E+00 -9.40594100E+00  0.00000000E+00  0.00000000E+00 -9.40594100E+00  0.00000000E+00  0.00000000E+00 -9.40594100E+00  0.00000000E+00  0.00000000E+00
 -9.20792100E+00  2.12417518E-05  6.31907677E-07 -9.20792100E+00  6.37029444E-06  2.81187805E-07 -9.20792100E+00  4.08012459E-06  2.07177606E-07 -9.20792100E+00  2.62151111E-06  1.68280874E-07 -9.20792100E+00  7.92569444E-07  8.57203494E-08 -9.20792100E+00  4.80832730E-07  4.99348320E-08 -9.20792100E+00  3.03280556E-07  4.50386020E-08 -9.20792100E+00  9.01137181E-08  2.36093441E-08 -9.20792100E+00  3.28250000E-08  1.10533610E-08 -9.20792100E+00  3.10423751E-08  1.02611200E-08 -9.20792100E+00  4.76944444E-09  2.42929716E-09 -9.20792100E+00  3.64722222E-09  3.66350446E-09 -9.20792100E+00  1.71070461E-09  1.22620835E-09 -9.20792100E+00  0.00000000E+00  0.00000000E+00 -9.20792100E+00  2.18658407E-09  2.21073545E-09 -9.20792100E+00  0.00000000E+00  0.00000000E+00 -9.20792100E+00  0.00000000E+00  0.00000000E+00 -9.20792100E+00  0.00000000E+00  0.00000000E+00 -9.20792100E+00  0.00000000E+00  0.00000000E+00 -9.20792100E+00  0.00000000E+00  0.00000000E+00 -9.20792100E+00  0.00000000E+00  0.00000000E+00 -9.20792100E+00  0.00000000E+00  0.00000000E+00 -9.20792100E+00  0.00000000E+00  0.00000000E+00 -9.20792100E+00  0.00000000E+00  0.00000000E+00 -9.20792100E+00  0.00000000E+00  0.00000000E+00 -9.20792100E+00  0.00000000E+00  0.00000000E+00 -9.20792100E+00  0.00000000E+00  0.00000000E+00 -9.20792100E+00  0.00000000E+00  0.00000000E+00 -9.20792100E+00  0.00000000E+00  0.00000000E+00
 -9.00990100E+00  2.38261385E-05  6.50441725E-07 -9.00990100E+00  6.80683889E-06  2.86676742E-07 -9.00990100E+00  4.60744241E-06  2.16318259E-07 -9.00990100E+00  2.85493333E-06  1.62985072E-07 -9.00990100E+00  9.68197222E-07  9.82862691E-08 -9.00990100E+00  5.48446264E-07  5.26993272E-08 -9.00990100E+00  3.16466667E-07  4.26374120E-08 -9.00990100E+00  9.10216649E-08  1.97988887E-08 -9.00990100E+00  4.40472222E-08  1.34172531E-08 -9.00990100E+00  2.88407882E-08  1.23742284E-08 -9.00990100E+00  2.80555556E-09  1.43033201E-09 -9.00990100E+00  4.48888889E-09  4.50892857E-09 -9.00990100E+00  2.47101777E-09  1.80803552E-09 -9.00990100E+00  2.80555556E-10  2.81808036E-10 -9.00990100E+00  3.53217426E-09  3.57118804E-09 -9.00990100E+00  0.00000000E+00  0.00000000E+00 -9.00990100E+00  0.00000000E+00  0.00000000E+00 -9.00990100E+00  0.00000000E+00  0.00000000E+00 -9.00990100E+00  0.00000000E+00  0.00000000E+00 -9.00990100E+00  0.00000000E+00  0.00000000E+00 -9.00990100E+00  0.00000000E+00  0.00000000E+00 -9.00990100E+00  0.00000000E+00  0.00000000E+00 -9.00990100E+00  0.00000000E+00  0.00000000E+00 -9.00990100E+00  0.00000000E+00  0.00000000E+00 -9.00990100E+00  0.00000000E+00  0.00000000E+00 -9.00990100E+00  0.00000000E+00  0.00000000E+00 -9.00990100E+00  0.00000000E+00  0.00000000E+00 -9.00990100E+00  0.00000000E+00  0.00000000E+00 -9.00990100E+00  0.00000000E+00  0.00000000E+00
 -8.81188100E+00  2.68304910E-05  7.03434599E-07 -8.81188100E+00  7.80758056E-06  3.16461014E-07 -8.81188100E+00  4.84724024E-06  2.15642521E-07 -8.81188100E+00  3.09845556E-06  1.62740768E-07 -8.81188100E+00  1.15111944E-06  1.13848908E-07 -8.81188100E+00  6.41871721E-07  6.00290221E-08 -8.81188100E+00  3.45363889E-07  4.41264485E-08 -8.81188100E+00  9.87392125E-08  1.95493507E-08 -8.81188100E+00  4.71333333E-08  1.47214412E-08 -8.81188100E+00  2.61988839E-08  8.38638857E-09 -8.81188100E+00  7.85555556E-09  3.86651965E-09 -8.81188100E+00  3.92777778E-09  3.94531250E-09 -8.81188100E+00  5.70234869E-09  4.20149487E-09 -8.81188100E+00  5.61111111E-10  5.63616071E-10 -8.81188100E+00  2.35478284E-09  2.38079203E-09 -8.81188100E+00  0.00000000E+00  0.00000000E+00 -8.81188100E+00  0.00000000E+00  0.00000000E+00 -8.81188100E+00  0.00000000E+00  0.00000000E+00 -8.81188100E+00  0.00000000E+00  0.00000000E+00 -8.81188100E+00  0.00000000E+00  0.00000000E+00 -8.81188100E+00  0.00000000E+00  0.00000000E+00 -8.81188100E+00  0.00000000E+00  0.00000000E+00 -8.81188100E+00  0.00000000E+00  0.00000000E+00 -8.81188100E+00  0.00000000E+00  0.00000000E+00 -8.81188100E+00  0.00000000E+00  0.00000000E+00 -8.81188100E+00  0.00000000E+00  0.00000000E+00 -8.81188100E+00  0.00000000E+00  0.00000000E+00 -8.81188100E+00  0.00000000E+00  0.00000000E+00 -8.81188100E+00  0.00000000E+00  0.00000000E+00
 -8.61386100E+00  3.18144795E-05  8.01316901E-07 -8.61386100E+00  9.22831389E-06  3.51363995E-07 -8.61386100E+00  5.68605783E-06  2.33612655E-07 -8.61386100E+00  3.58998889E-06  1.99028852E-07 -8.61386100E+00  1.20779167E-06  1.25841277E-07 -8.61386100E+00  7.46033110E-07  6.76624250E-08 -8.61386100E+00  4.20552778E-07  5.10433092E-08 -8.61386100E+00  1.09861561E-07  2.33299179E-08 -8.61386100E+00  5.38666667E-08  1.59449016E-08 -8.61386100E+00  2.70795187E-08  7.36381181E-09 -8.61386100E+00  6.45277778E-09  2.98173638E-09 -8.61386100E+00  3.36666667E-09  2.66768946E-09 -8.61386100E+00  6.84281843E-09  4.59323862E-09 -8.61386100E+00  2.24444444E-09  1.25452921E-09 -8.61386100E+00  1.68198774E-09  1.70056573E-09 -8.61386100E+00  0.00000000E+00  0.00000000E+00 -8.61386100E+00  0.00000000E+00  0.00000000E+00 -8.61386100E+00  0.00000000E+00  0.00000000E+00 -8.61386100E+00  0.00000000E+00  0.00000000E+00 -8.61386100E+00  0.00000000E+00  0.00000000E+00 -8.61386100E+00  0.00000000E+00  0.00000000E+00 -8.61386100E+00  0.00000000E+00  0.00000000E+00 -8.61386100E+00  0.00000000E+00  0.00000000E+00 -8.61386100E+00  0.00000000E+00  0.00000000E+00 -8.61386100E+00  0.00000000E+00  0.00000000E+00 -8.61386100E+00  0.00000000E+00  0.00000000E+00 -8.61386100E+00  0.00000000E+00  0.00000000E+00 -8.61386100E+00  0.00000000E+00  0.00000000E+00 -8.61386100E+00  0.00000000E+00  0.00000000E+00
 -8.41584200E+00  3.71706405E-05  9.11711774E-07 -8.41584200E+00  1.15804917E-05  5.08303285E-07 -8.41584200E+00  6.60678655E-06  2.67252308E-07 -8.41584200E+00  4.34468333E-06  2.20192967E-07 -8.41584200E+00  1.41091389E-06  1.24027461E-07 -8.41584200E+00  7.60423828E-07  6.13268498E-08 -8.41584200E+00  4.33738889E-07  5.11479187E-08 -8.41584200E+00  1.16898148E-07  2.22966348E-08 -8.41584200E+00  7.49083333E-08  2.45424929E-08 -8.41584200E+00  3.45649141E-08  9.04897939E-09 -8.41584200E+00  6.73333333E-09  3.02100997E-09 -8.41584200E+00  4.76944444E-09  3.06025685E-09 -8.41584200E+00  4.75195724E-09  2.90123542E-09 -8.41584200E+00  2.52500000E-09  1.56192723E-09 -8.41584200E+00  5.04596323E-10  5.10169720E-10 -8.41584200E+00  0.00000000E+00  0.00000000E+00 -8.41584200E+00  0.00000000E+00  0.00000000E+00 -8.41584200E+00  0.00000000E+00  0.00000000E+00 -8.41584200E+00  0.00000000E+00  0.00000000E+00 -8.41584200E+00  0.00000000E+00  0.00000000E+00 -8.41584200E+00  0.00000000E+00  0.00000000E+00 -8.41584200E+00  0.00000000E+00  0.00000000E+00 -8.41584200E+00  0.00000000E+00  0.00000000E+00 -8.41584200E+00  0.00000000E+00  0.00000000E+00 -8.41584200E+00  0.00000000E+00  0.00000000E+00 -8.41584200E+00  0.00000000E+00  0.00000000E+00 -8.41584200E+00  0.00000000E+00  0.00000000E+00 -8.41584200E+00  0.00000000E+00  0.00000000E+00 -8.41584200E+00  0.00000000E+00  0.00000000E+00
 -8.21782200E+00  4.57433846E-05  1.09578313E-06 -8.21782200E+00  1.43941833E-05  5.83788347E-07 -8.21782200E+00  8.32953220E-06  3.27732830E-07 -8.21782200E+00  5.12322500E-06  2.36945606E-07 -8.21782200E+00  1.63844444E-06  1.28258933E-07 -8.21782200E+00  9.83822598E-07  7.82108305E-08 -8.21782200E+00  5.01352778E-07  5.00567174E-08 -8.21782200E+00  1.53669993E-07  2.42110496E-08 -8.21782200E+00  6.95777778E-08  1.96270075E-08 -8.21782200E+00  3.87479292E-08  1.13237792E-08 -8.21782200E+00  5.89166667E-09  2.46121830E-09 -8.21782200E+00  4.20833333E-09  2.64653109E-09 -8.21782200E+00  4.37180066E-09  2.76089000E-09 -8.21782200E+00  4.20833333E-09  2.33017671E-09 -8.21782200E+00  3.36397549E-10  3.40113147E-10 -8.21782200E+00  0.00000000E+00  0.00000000E+00 -8.21782200E+00  0.00000000E+00  0.00000000E+00 -8.21782200E+00  0.00000000E+00  0.00000000E+00 -8.21782200E+00  0.00000000E+00  0.00000000E+00 -8.21782200E+00  0.00000000E+00  0.00000000E+00 -8.21782200E+00  0.00000000E+00  0.00000000E+00 -8.21782200E+00  0.00000000E+00  0.00000000E+00 -8.21782200E+00  0.00000000E+00  0.00000000E+00 -8.21782200E+00  0.00000000E+00  0.00000000E+00 -8.21782200E+00  0.00000000E+00  0.00000000E+00 -8.21782200E+00  0.00000000E+00  0.00000000E+00 -8.21782200E+00  0.00000000E+00  0.00000000E+00 -8.21782200E+00  0.00000000E+00  0.00000000E+00 -8.21782200E+00  0.00000000E+00  0.00000000E+00
